id,rs,statut,ville,latitude,longitude,redo_n,redo_pct,redo_tot,annee,ABL,ANN,BPG,REV,SLE,COE,LAP,ROB
170000152,CH ROCHEFORT,public,ROCHEFORT,45.9667489,-0.962757477,103,17.0,606,2022,3,0,30,0,96,128,1,0
170000152,CH ROCHEFORT,public,ROCHEFORT,45.9667489,-0.962757477,103,17.0,606,2023,3,0,28,0,65,96,0,0
170000152,CH ROCHEFORT,public,ROCHEFORT,45.9667489,-0.962757477,103,17.0,606,2024,2,0,38,3,82,123,2,0
170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,private for profit,ROYAN,45.6525851,-1.023515294,51,18.2,280,2020,2,0,9,1,16,27,1,0
170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,private for profit,ROYAN,45.6525851,-1.023515294,51,18.2,280,2021,8,0,30,0,21,58,1,0
170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,private for profit,ROYAN,45.6525851,-1.023515294,51,18.2,280,2022,6,0,21,0,25,52,0,0
170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,private for profit,ROYAN,45.6525851,-1.023515294,51,18.2,280,2023,6,0,26,0,39,63,0,8
170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,private for profit,ROYAN,45.6525851,-1.023515294,51,18.2,280,2024,5,0,33,0,32,49,0,21
180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,private for profit,SAINT-DOULCHARD,47.10644808,2.35654505,78,20.9,373,2020,12,0,10,0,62,81,3,0
180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,private for profit,SAINT-DOULCHARD,47.10644808,2.35654505,78,20.9,373,2021,7,0,17,1,67,91,1,0
180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,private for profit,SAINT-DOULCHARD,47.10644808,2.35654505,78,20.9,373,2022,0,0,20,3,59,80,2,0
180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,private for profit,SAINT-DOULCHARD,47.10644808,2.35654505,78,20.9,373,2023,7,0,20,2,43,70,2,0
180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,private for profit,SAINT-DOULCHARD,47.10644808,2.35654505,78,20.9,373,2024,5,0,11,1,26,42,1,0
210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,private for profit,DIJON,47.35977677,5.057614691,462,34.5,1338,2020,26,3,96,27,69,214,7,0
210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,private for profit,DIJON,47.35977677,5.057614691,462,34.5,1338,2021,23,2,167,40,95,317,12,1
210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,private for profit,DIJON,47.35977677,5.057614691,462,34.5,1338,2022,16,4,137,36,96,282,8,0
210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,private for profit,DIJON,47.35977677,5.057614691,462,34.5,1338,2023,17,2,127,37,73,249,7,0
210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,private for profit,DIJON,47.35977677,5.057614691,462,34.5,1338,2024,14,3,133,18,70,232,3,6
210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,private for profit,TALANT,47.3432583,5.009948068,172,23.9,720,2020,6,0,54,6,41,50,3,54
210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,private for profit,TALANT,47.3432583,5.009948068,172,23.9,720,2021,6,1,111,11,62,82,3,106
210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,private for profit,TALANT,47.3432583,5.009948068,172,23.9,720,2022,8,1,85,15,60,81,3,85
210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,private for profit,TALANT,47.3432583,5.009948068,172,23.9,720,2023,5,1,71,7,36,52,1,67
210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,private for profit,TALANT,47.3432583,5.009948068,172,23.9,720,2024,9,0,81,10,33,81,3,49
220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,private for profit,PLERIN,48.54825072,-2.789851874,137,24.0,571,2020,6,1,36,13,72,107,11,11
220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,private for profit,PLERIN,48.54825072,-2.789851874,137,24.0,571,2021,5,0,46,20,69,120,20,0
220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,private for profit,PLERIN,48.54825072,-2.789851874,137,24.0,571,2022,1,2,31,16,59,93,16,1
220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,private for profit,PLERIN,48.54825072,-2.789851874,137,24.0,571,2023,1,1,27,27,31,61,22,5
220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,private for profit,PLERIN,48.54825072,-2.789851874,137,24.0,571,2024,1,1,39,18,45,83,16,5
250011848,POLYCLINIQUE DE FRANCHE COMTE,private for profit,BESANCON,47.21568767,5.979192191,134,14.0,955,2020,2,2,28,6,48,84,3,1
250011848,POLYCLINIQUE DE FRANCHE COMTE,private for profit,BESANCON,47.21568767,5.979192191,134,14.0,955,2021,3,4,65,10,104,176,2,8
250011848,POLYCLINIQUE DE FRANCHE COMTE,private for profit,BESANCON,47.21568767,5.979192191,134,14.0,955,2022,2,1,97,11,115,215,1,10
250011848,POLYCLINIQUE DE FRANCHE COMTE,private for profit,BESANCON,47.21568767,5.979192191,134,14.0,955,2023,2,1,104,11,112,211,3,16
250011848,POLYCLINIQUE DE FRANCHE COMTE,private for profit,BESANCON,47.21568767,5.979192191,134,14.0,955,2024,4,3,95,17,106,160,6,59
260000260,CLINIQUE LA PARISIERE,private for profit,BOURG-DE-PEAGE,45.03993917,5.058252088,129,24.3,530,2020,9,14,11,5,43,80,4,0
260000260,CLINIQUE LA PARISIERE,private for profit,BOURG-DE-PEAGE,45.03993917,5.058252088,129,24.3,530,2021,19,28,16,6,74,137,7,0
260000260,CLINIQUE LA PARISIERE,private for profit,BOURG-DE-PEAGE,45.03993917,5.058252088,129,24.3,530,2022,10,19,13,0,61,103,0,0
260000260,CLINIQUE LA PARISIERE,private for profit,BOURG-DE-PEAGE,45.03993917,5.058252088,129,24.3,530,2023,12,28,13,6,43,96,6,0
260000260,CLINIQUE LA PARISIERE,private for profit,BOURG-DE-PEAGE,45.03993917,5.058252088,129,24.3,530,2024,11,26,4,1,55,94,2,1
260003017,SA CLINIQUE KENNEDY,private for profit,MONTELIMAR,44.55497341,4.737015782,49,17.0,288,2020,2,0,1,0,25,28,0,0
260003017,SA CLINIQUE KENNEDY,private for profit,MONTELIMAR,44.55497341,4.737015782,49,17.0,288,2021,4,0,1,0,43,48,0,0
260003017,SA CLINIQUE KENNEDY,private for profit,MONTELIMAR,44.55497341,4.737015782,49,17.0,288,2022,10,0,6,0,58,74,0,0
260003017,SA CLINIQUE KENNEDY,private for profit,MONTELIMAR,44.55497341,4.737015782,49,17.0,288,2023,8,1,8,1,46,63,0,1
260003017,SA CLINIQUE KENNEDY,private for profit,MONTELIMAR,44.55497341,4.737015782,49,17.0,288,2024,4,2,6,1,61,74,0,0
280504267,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,public,LE COUDRAY,48.42319147,1.505978848,32,12.6,253,2020,0,0,1,1,25,26,1,0
280504267,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,public,LE COUDRAY,48.42319147,1.505978848,32,12.6,253,2021,1,0,15,0,42,58,0,0
280504267,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,public,LE COUDRAY,48.42319147,1.505978848,32,12.6,253,2022,0,0,9,3,49,60,1,0
280504267,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,public,LE COUDRAY,48.42319147,1.505978848,32,12.6,253,2023,1,0,11,1,39,52,0,0
280504267,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,public,LE COUDRAY,48.42319147,1.505978848,32,12.6,253,2024,3,0,6,3,43,53,2,0
290000215,POLYCLINIQUE QUIMPER SUD,private for profit,QUIMPER,47.98276487,-4.100123404,66,34.6,191,2020,4,0,56,13,2,65,10,0
290000215,POLYCLINIQUE QUIMPER SUD,private for profit,QUIMPER,47.98276487,-4.100123404,66,34.6,191,2021,6,0,50,16,0,61,11,0
290000215,POLYCLINIQUE QUIMPER SUD,private for profit,QUIMPER,47.98276487,-4.100123404,66,34.6,191,2022,1,0,33,7,3,38,6,0
290004324,CHRU BREST SITE HÔPITAL CAVALE BLANCHE,public,BREST,48.39628342,-4.534274996,79,20.8,380,2020,1,0,27,2,13,43,0,0
290004324,CHRU BREST SITE HÔPITAL CAVALE BLANCHE,public,BREST,48.39628342,-4.534274996,79,20.8,380,2021,1,0,39,5,17,60,2,0
290004324,CHRU BREST SITE HÔPITAL CAVALE BLANCHE,public,BREST,48.39628342,-4.534274996,79,20.8,380,2022,5,0,62,3,18,84,6,0
290004324,CHRU BREST SITE HÔPITAL CAVALE BLANCHE,public,BREST,48.39628342,-4.534274996,79,20.8,380,2023,3,0,83,5,19,106,4,0
290004324,CHRU BREST SITE HÔPITAL CAVALE BLANCHE,public,BREST,48.39628342,-4.534274996,79,20.8,380,2024,2,0,54,2,17,75,0,0
290019777,POLYCLINIQUE DE KERAUDREN,private for profit,BREST,48.43037045,-4.477348988,49,12.7,387,2020,4,0,48,2,13,66,1,0
290019777,POLYCLINIQUE DE KERAUDREN,private for profit,BREST,48.43037045,-4.477348988,49,12.7,387,2021,1,0,63,1,7,72,0,0
290019777,POLYCLINIQUE DE KERAUDREN,private for profit,BREST,48.43037045,-4.477348988,49,12.7,387,2022,0,0,76,1,9,86,0,0
290019777,POLYCLINIQUE DE KERAUDREN,private for profit,BREST,48.43037045,-4.477348988,49,12.7,387,2023,2,2,75,4,4,87,0,0
290019777,POLYCLINIQUE DE KERAUDREN,private for profit,BREST,48.43037045,-4.477348988,49,12.7,387,2024,4,1,66,2,2,72,3,0
2B0000145,POLYCLINIQUE LA RESIDENCE MAYMARD,private for profit,BASTIA,42.69729825,9.450873661,115,28.7,401,2020,2,2,26,1,19,50,0,0
2B0000145,POLYCLINIQUE LA RESIDENCE MAYMARD,private for profit,BASTIA,42.69729825,9.450873661,115,28.7,401,2021,14,3,43,8,51,116,3,0
2B0000145,POLYCLINIQUE LA RESIDENCE MAYMARD,private for profit,BASTIA,42.69729825,9.450873661,115,28.7,401,2022,3,2,25,3,47,78,1,1
2B0000145,POLYCLINIQUE LA RESIDENCE MAYMARD,private for profit,BASTIA,42.69729825,9.450873661,115,28.7,401,2023,10,1,26,0,41,69,0,9
2B0000145,POLYCLINIQUE LA RESIDENCE MAYMARD,private for profit,BASTIA,42.69729825,9.450873661,115,28.7,401,2024,6,1,27,4,36,28,1,45
300780137,NOUVELLE CLINIQUE BONNEFON,private for profit,ALES,44.12139799,4.0867413,106,27.2,390,2020,4,0,59,5,15,87,3,0
300780137,NOUVELLE CLINIQUE BONNEFON,private for profit,ALES,44.12139799,4.0867413,106,27.2,390,2021,2,0,99,6,11,115,5,0
300780137,NOUVELLE CLINIQUE BONNEFON,private for profit,ALES,44.12139799,4.0867413,106,27.2,390,2022,6,0,54,5,1,64,6,0
300780137,NOUVELLE CLINIQUE BONNEFON,private for profit,ALES,44.12139799,4.0867413,106,27.2,390,2023,7,0,37,10,9,60,7,0
300780137,NOUVELLE CLINIQUE BONNEFON,private for profit,ALES,44.12139799,4.0867413,106,27.2,390,2024,3,0,30,4,5,41,2,0
300782117,CHU NIMES CAREMEAU,public,NIMES,43.82253775,4.318857953,332,27.1,1225,2020,31,1,12,7,136,181,6,0
300782117,CHU NIMES CAREMEAU,public,NIMES,43.82253775,4.318857953,332,27.1,1225,2021,21,0,15,12,246,282,12,0
300782117,CHU NIMES CAREMEAU,public,NIMES,43.82253775,4.318857953,332,27.1,1225,2022,16,0,8,14,214,239,13,0
300782117,CHU NIMES CAREMEAU,public,NIMES,43.82253775,4.318857953,332,27.1,1225,2023,26,0,11,20,186,221,19,3
300782117,CHU NIMES CAREMEAU,public,NIMES,43.82253775,4.318857953,332,27.1,1225,2024,15,0,10,20,204,230,19,0
300788502,POLYCLINIQUE DU GRAND SUD,private for profit,NIMES,43.81655456,4.35612074,279,26.4,1056,2020,26,1,27,7,174,188,4,43
300788502,POLYCLINIQUE DU GRAND SUD,private for profit,NIMES,43.81655456,4.35612074,279,26.4,1056,2021,11,1,64,6,179,168,1,92
300788502,POLYCLINIQUE DU GRAND SUD,private for profit,NIMES,43.81655456,4.35612074,279,26.4,1056,2022,7,3,63,6,177,156,4,96
300788502,POLYCLINIQUE DU GRAND SUD,private for profit,NIMES,43.81655456,4.35612074,279,26.4,1056,2023,11,4,54,14,96,143,5,31
300788502,POLYCLINIQUE DU GRAND SUD,private for profit,NIMES,43.81655456,4.35612074,279,26.4,1056,2024,6,2,30,17,70,99,3,23
310026927,CLINIQUE CAPIO LA CROIX DU SUD,private for profit,-9999,-9999.0,-9999.0,42,16.2,260,2020,1,0,4,0,12,18,0,0
310026927,CLINIQUE CAPIO LA CROIX DU SUD,private for profit,-9999,-9999.0,-9999.0,42,16.2,260,2021,1,1,7,0,38,46,2,0
310026927,CLINIQUE CAPIO LA CROIX DU SUD,private for profit,-9999,-9999.0,-9999.0,42,16.2,260,2022,3,0,7,0,45,56,1,0
310026927,CLINIQUE CAPIO LA CROIX DU SUD,private for profit,-9999,-9999.0,-9999.0,42,16.2,260,2023,2,0,14,3,54,73,0,0
310026927,CLINIQUE CAPIO LA CROIX DU SUD,private for profit,-9999,-9999.0,-9999.0,42,16.2,260,2024,3,0,15,0,46,63,1,0
310780283,NOUVELLE CLINIQUE DE L'UNION,private for profit,SAINT-JEAN,43.6485366,1.507075951,166,27.1,612,2020,6,0,42,4,55,104,4,0
310780283,NOUVELLE CLINIQUE DE L'UNION,private for profit,SAINT-JEAN,43.6485366,1.507075951,166,27.1,612,2021,5,0,45,6,69,118,7,0
310780283,NOUVELLE CLINIQUE DE L'UNION,private for profit,SAINT-JEAN,43.6485366,1.507075951,166,27.1,612,2022,3,0,53,5,61,116,5,2
310780283,NOUVELLE CLINIQUE DE L'UNION,private for profit,SAINT-JEAN,43.6485366,1.507075951,166,27.1,612,2023,3,0,52,11,63,124,7,0
310780283,NOUVELLE CLINIQUE DE L'UNION,private for profit,SAINT-JEAN,43.6485366,1.507075951,166,27.1,612,2024,2,0,42,10,66,115,10,0
310780382,CLINIQUE AMBROISE PARE,private for profit,TOULOUSE,43.58949474,1.413946334,67,21.2,316,2020,4,0,15,2,35,54,2,0
310780382,CLINIQUE AMBROISE PARE,private for profit,TOULOUSE,43.58949474,1.413946334,67,21.2,316,2021,3,0,30,3,41,75,2,0
310780382,CLINIQUE AMBROISE PARE,private for profit,TOULOUSE,43.58949474,1.413946334,67,21.2,316,2022,3,0,42,1,22,68,0,0
310780382,CLINIQUE AMBROISE PARE,private for profit,TOULOUSE,43.58949474,1.413946334,67,21.2,316,2023,3,0,38,3,16,58,2,0
310780382,CLINIQUE AMBROISE PARE,private for profit,TOULOUSE,43.58949474,1.413946334,67,21.2,316,2024,0,0,41,1,13,54,1,0
310781000,CLINIQUE DES CEDRES,private for profit,BLAGNAC,43.63506312,1.397023629,546,17.7,3090,2020,11,5,386,29,119,546,11,2
310781000,CLINIQUE DES CEDRES,private for profit,BLAGNAC,43.63506312,1.397023629,546,17.7,3090,2021,10,2,604,26,56,689,12,0
310781000,CLINIQUE DES CEDRES,private for profit,BLAGNAC,43.63506312,1.397023629,546,17.7,3090,2022,15,1,683,27,34,746,15,2
310781000,CLINIQUE DES CEDRES,private for profit,BLAGNAC,43.63506312,1.397023629,546,17.7,3090,2023,6,2,514,20,17,551,8,2
310781000,CLINIQUE DES CEDRES,private for profit,BLAGNAC,43.63506312,1.397023629,546,17.7,3090,2024,11,0,460,22,12,500,5,1
310781505,CLINIQUE D'OCCITANIE,private for profit,MURET,43.46595882,1.336652359,113,15.0,754,2020,2,0,12,2,79,91,2,2
310781505,CLINIQUE D'OCCITANIE,private for profit,MURET,43.46595882,1.336652359,113,15.0,754,2021,7,0,24,0,119,150,0,0
310781505,CLINIQUE D'OCCITANIE,private for profit,MURET,43.46595882,1.336652359,113,15.0,754,2022,6,0,14,1,117,137,1,0
310781505,CLINIQUE D'OCCITANIE,private for profit,MURET,43.46595882,1.336652359,113,15.0,754,2023,8,1,24,2,151,184,2,0
310781505,CLINIQUE D'OCCITANIE,private for profit,MURET,43.46595882,1.336652359,113,15.0,754,2024,7,0,31,2,145,183,2,0
310783055,HÔPITAL DE RANGUEIL CHU TOULOUSE,public,TOULOUSE,43.55764162,1.453545299,187,26.3,712,2020,1,2,47,11,61,117,7,0
310783055,HÔPITAL DE RANGUEIL CHU TOULOUSE,public,TOULOUSE,43.55764162,1.453545299,187,26.3,712,2021,6,0,41,20,72,137,3,0
310783055,HÔPITAL DE RANGUEIL CHU TOULOUSE,public,TOULOUSE,43.55764162,1.453545299,187,26.3,712,2022,6,0,39,22,86,108,3,43
310783055,HÔPITAL DE RANGUEIL CHU TOULOUSE,public,TOULOUSE,43.55764162,1.453545299,187,26.3,712,2023,3,0,35,29,93,122,3,35
310783055,HÔPITAL DE RANGUEIL CHU TOULOUSE,public,TOULOUSE,43.55764162,1.453545299,187,26.3,712,2024,5,0,40,28,57,107,4,23
330000340,MSP BORDEAUX BAGATELLE,private not-for-profit,TALENCE,44.80807501,-0.57608481,42,11.0,383,2020,0,0,24,1,43,66,2,0
330000340,MSP BORDEAUX BAGATELLE,private not-for-profit,TALENCE,44.80807501,-0.57608481,42,11.0,383,2021,1,0,42,2,52,96,1,0
330000340,MSP BORDEAUX BAGATELLE,private not-for-profit,TALENCE,44.80807501,-0.57608481,42,11.0,383,2022,4,0,39,0,54,97,1,0
330000340,MSP BORDEAUX BAGATELLE,private not-for-profit,TALENCE,44.80807501,-0.57608481,42,11.0,383,2023,2,0,20,1,38,60,1,0
330000340,MSP BORDEAUX BAGATELLE,private not-for-profit,TALENCE,44.80807501,-0.57608481,42,11.0,383,2024,2,0,15,0,42,46,1,12
330780115,CLINIQUE TIVOLI-DUCOS,private for profit,BORDEAUX,44.85677557,-0.58874188,53,18.9,280,2020,3,0,7,2,27,38,1,0
330780115,CLINIQUE TIVOLI-DUCOS,private for profit,BORDEAUX,44.85677557,-0.58874188,53,18.9,280,2021,6,1,16,0,61,89,0,0
330780115,CLINIQUE TIVOLI-DUCOS,private for profit,BORDEAUX,44.85677557,-0.58874188,53,18.9,280,2022,4,0,4,0,44,52,0,0
330780115,CLINIQUE TIVOLI-DUCOS,private for profit,BORDEAUX,44.85677557,-0.58874188,53,18.9,280,2023,1,0,4,0,45,50,0,0
330780115,CLINIQUE TIVOLI-DUCOS,private for profit,BORDEAUX,44.85677557,-0.58874188,53,18.9,280,2024,1,1,6,0,42,50,0,0
330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,private for profit,LORMONT,44.86486531,-0.521345896,142,23.4,608,2020,9,1,13,14,98,121,14,0
330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,private for profit,LORMONT,44.86486531,-0.521345896,142,23.4,608,2021,1,1,16,18,88,110,16,0
330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,private for profit,LORMONT,44.86486531,-0.521345896,142,23.4,608,2022,4,1,20,14,96,122,13,0
330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,private for profit,LORMONT,44.86486531,-0.521345896,142,23.4,608,2023,2,0,8,20,77,87,20,0
330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,private for profit,LORMONT,44.86486531,-0.521345896,142,23.4,608,2024,2,0,11,18,74,89,15,1
330780479,POLYCLINIQUE BX-NORD AQUITAINE,private for profit,BORDEAUX,44.86392271,-0.578414423,50,16.2,309,2020,2,0,7,3,11,21,1,1
330780479,POLYCLINIQUE BX-NORD AQUITAINE,private for profit,BORDEAUX,44.86392271,-0.578414423,50,16.2,309,2021,3,0,18,0,42,65,0,0
330780479,POLYCLINIQUE BX-NORD AQUITAINE,private for profit,BORDEAUX,44.86392271,-0.578414423,50,16.2,309,2022,1,0,23,3,50,73,4,2
330780479,POLYCLINIQUE BX-NORD AQUITAINE,private for profit,BORDEAUX,44.86392271,-0.578414423,50,16.2,309,2023,1,0,18,6,38,54,6,3
330780479,POLYCLINIQUE BX-NORD AQUITAINE,private for profit,BORDEAUX,44.86392271,-0.578414423,50,16.2,309,2024,0,0,25,1,53,66,0,13
330780529,CLINIQUE MUTUALISTE DE PESSAC,private not-for-profit,PESSAC,44.80581354,-0.630403295,161,15.9,1012,2020,7,0,12,1,77,79,1,17
330780529,CLINIQUE MUTUALISTE DE PESSAC,private not-for-profit,PESSAC,44.80581354,-0.630403295,161,15.9,1012,2021,3,0,28,1,204,223,1,12
330780529,CLINIQUE MUTUALISTE DE PESSAC,private not-for-profit,PESSAC,44.80581354,-0.630403295,161,15.9,1012,2022,7,0,32,0,184,215,1,7
330780529,CLINIQUE MUTUALISTE DE PESSAC,private not-for-profit,PESSAC,44.80581354,-0.630403295,161,15.9,1012,2023,5,0,55,1,160,189,2,30
330780529,CLINIQUE MUTUALISTE DE PESSAC,private not-for-profit,PESSAC,44.80581354,-0.630403295,161,15.9,1012,2024,4,0,48,4,178,216,6,13
330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,private for profit,BORDEAUX,44.82930658,-0.587024312,199,17.9,1114,2020,8,0,56,15,71,138,12,0
330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,private for profit,BORDEAUX,44.82930658,-0.587024312,199,17.9,1114,2021,12,0,61,17,134,208,16,0
330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,private for profit,BORDEAUX,44.82930658,-0.587024312,199,17.9,1114,2022,7,0,93,13,98,199,12,0
330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,private for profit,BORDEAUX,44.82930658,-0.587024312,199,17.9,1114,2023,18,0,82,32,147,248,32,0
330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,private for profit,BORDEAUX,44.82930658,-0.587024312,199,17.9,1114,2024,6,0,87,13,143,234,15,0
330782582,POLYCLINIQUE JEAN VILLAR,private for profit,BRUGES,44.88578254,-0.611401884,48,16.2,297,2020,2,0,3,4,44,50,3,0
330782582,POLYCLINIQUE JEAN VILLAR,private for profit,BRUGES,44.88578254,-0.611401884,48,16.2,297,2021,4,0,12,0,67,83,0,0
330782582,POLYCLINIQUE JEAN VILLAR,private for profit,BRUGES,44.88578254,-0.611401884,48,16.2,297,2022,4,0,12,0,43,59,0,0
330782582,POLYCLINIQUE JEAN VILLAR,private for profit,BRUGES,44.88578254,-0.611401884,48,16.2,297,2023,2,0,13,0,45,60,0,0
330782582,POLYCLINIQUE JEAN VILLAR,private for profit,BRUGES,44.88578254,-0.611401884,48,16.2,297,2024,1,1,9,0,31,42,0,0
330783648,HÔPITAL HAUT-LEVEQUE - CHU,public,PESSAC,44.77874072,-0.662946866,211,44.9,470,2020,13,0,48,7,12,69,12,0
330783648,HÔPITAL HAUT-LEVEQUE - CHU,public,PESSAC,44.77874072,-0.662946866,211,44.9,470,2021,15,3,66,9,18,97,15,0
330783648,HÔPITAL HAUT-LEVEQUE - CHU,public,PESSAC,44.77874072,-0.662946866,211,44.9,470,2022,7,2,65,5,31,57,12,41
330783648,HÔPITAL HAUT-LEVEQUE - CHU,public,PESSAC,44.77874072,-0.662946866,211,44.9,470,2023,5,1,56,8,12,31,11,41
330783648,HÔPITAL HAUT-LEVEQUE - CHU,public,PESSAC,44.77874072,-0.662946866,211,44.9,470,2024,10,2,56,3,11,53,3,28
340000033,CH BEZIERS,public,BEZIERS,43.33966824,3.254303189,54,16.8,322,2020,6,1,0,0,24,31,0,0
340000033,CH BEZIERS,public,BEZIERS,43.33966824,3.254303189,54,16.8,322,2021,6,0,0,0,55,58,0,3
340000033,CH BEZIERS,public,BEZIERS,43.33966824,3.254303189,54,16.8,322,2022,6,0,0,0,59,20,0,45
340000033,CH BEZIERS,public,BEZIERS,43.33966824,3.254303189,54,16.8,322,2023,8,0,1,1,76,10,0,76
340000033,CH BEZIERS,public,BEZIERS,43.33966824,3.254303189,54,16.8,322,2024,7,0,2,1,69,39,1,39
340015502,CLINIQUE LE MILLENAIRE,private for profit,MONTPELLIER,43.60248961,3.914283219,199,14.9,1333,2020,5,0,167,6,80,173,23,63
340015502,CLINIQUE LE MILLENAIRE,private for profit,MONTPELLIER,43.60248961,3.914283219,199,14.9,1333,2021,7,0,192,13,139,290,41,20
340015502,CLINIQUE LE MILLENAIRE,private for profit,MONTPELLIER,43.60248961,3.914283219,199,14.9,1333,2022,1,0,176,7,93,240,23,14
340015502,CLINIQUE LE MILLENAIRE,private for profit,MONTPELLIER,43.60248961,3.914283219,199,14.9,1333,2023,3,2,194,3,43,212,33,0
340015502,CLINIQUE LE MILLENAIRE,private for profit,MONTPELLIER,43.60248961,3.914283219,199,14.9,1333,2024,3,0,143,7,48,164,37,0
340015965,SAS POLYCLINIQUE SAINT PRIVAT,private for profit,BOUJAN-SUR-LIBRON,43.36635003,3.254544281,234,25.7,909,2020,23,8,5,10,123,164,5,0
340015965,SAS POLYCLINIQUE SAINT PRIVAT,private for profit,BOUJAN-SUR-LIBRON,43.36635003,3.254544281,234,25.7,909,2021,14,7,7,12,170,202,7,1
340015965,SAS POLYCLINIQUE SAINT PRIVAT,private for profit,BOUJAN-SUR-LIBRON,43.36635003,3.254544281,234,25.7,909,2022,13,5,3,13,140,163,10,1
340015965,SAS POLYCLINIQUE SAINT PRIVAT,private for profit,BOUJAN-SUR-LIBRON,43.36635003,3.254544281,234,25.7,909,2023,20,3,6,11,148,181,7,0
340015965,SAS POLYCLINIQUE SAINT PRIVAT,private for profit,BOUJAN-SUR-LIBRON,43.36635003,3.254544281,234,25.7,909,2024,12,4,7,7,138,161,7,0
340024314,CLINIQUE ST JEAN SUD DE FRANCE,private for profit,-9999,-9999.0,-9999.0,56,25.9,216,2021,2,1,7,2,36,47,1,0
340024314,CLINIQUE ST JEAN SUD DE FRANCE,private for profit,-9999,-9999.0,-9999.0,56,25.9,216,2022,9,2,8,0,53,72,0,0
340024314,CLINIQUE ST JEAN SUD DE FRANCE,private for profit,-9999,-9999.0,-9999.0,56,25.9,216,2023,6,1,9,2,40,56,2,0
340024314,CLINIQUE ST JEAN SUD DE FRANCE,private for profit,-9999,-9999.0,-9999.0,56,25.9,216,2024,4,0,7,3,24,37,1,0
340780667,CLINIQUE DU PARC,private for profit,CASTELNAU-LE-LEZ,43.63561368,3.891395221,47,13.9,339,2020,2,0,2,0,24,26,0,2
340780667,CLINIQUE DU PARC,private for profit,CASTELNAU-LE-LEZ,43.63561368,3.891395221,47,13.9,339,2021,8,0,4,0,68,76,0,4
340780667,CLINIQUE DU PARC,private for profit,CASTELNAU-LE-LEZ,43.63561368,3.891395221,47,13.9,339,2022,4,0,5,3,72,83,1,0
340780667,CLINIQUE DU PARC,private for profit,CASTELNAU-LE-LEZ,43.63561368,3.891395221,47,13.9,339,2023,1,0,5,0,68,74,0,0
340780667,CLINIQUE DU PARC,private for profit,CASTELNAU-LE-LEZ,43.63561368,3.891395221,47,13.9,339,2024,2,0,7,2,62,71,2,0
340780675,CLINIQUE CLEMENTVILLE,private for profit,MONTPELLIER,43.61308005,3.852355778,104,17.5,594,2020,5,1,16,0,60,80,0,2
340780675,CLINIQUE CLEMENTVILLE,private for profit,MONTPELLIER,43.61308005,3.852355778,104,17.5,594,2021,10,3,18,1,81,108,2,3
340780675,CLINIQUE CLEMENTVILLE,private for profit,MONTPELLIER,43.61308005,3.852355778,104,17.5,594,2022,3,1,8,3,102,99,0,18
340780675,CLINIQUE CLEMENTVILLE,private for profit,MONTPELLIER,43.61308005,3.852355778,104,17.5,594,2023,4,0,10,8,114,110,1,25
340780675,CLINIQUE CLEMENTVILLE,private for profit,MONTPELLIER,43.61308005,3.852355778,104,17.5,594,2024,7,0,15,8,116,141,5,0
