"finessGeoDP","annee","mois","baria_t","n"
"490014909",2022,1,"BPG",33
"490014909",2022,1,"SLE",10
"490014909",2022,2,"BPG",18
"490014909",2022,2,"SLE",8
"490014909",2022,3,"BPG",31
"490014909",2022,3,"SLE",10
"490014909",2022,4,"BPG",27
"490014909",2022,4,"SLE",7
"490014909",2022,5,"BPG",30
"490014909",2022,5,"SLE",11
"490014909",2022,6,"BPG",27
"490014909",2022,6,"SLE",10
"490014909",2022,7,"BPG",15
"490014909",2022,7,"SLE",4
"490014909",2022,8,"BPG",25
"490014909",2022,8,"SLE",11
"490014909",2022,9,"BPG",29
"490014909",2022,9,"SLE",8
"490014909",2022,10,"BPG",23
"490014909",2022,10,"SLE",10
"490014909",2022,11,"BPG",31
"490014909",2022,11,"SLE",12
"490014909",2022,12,"BPG",32
"490014909",2022,12,"SLE",12
"490014909",2023,1,"BPG",30
"490014909",2023,1,"SLE",12
"490014909",2023,2,"BPG",19
"490014909",2023,2,"SLE",17
"490014909",2023,3,"BPG",28
"490014909",2023,3,"SLE",13
"490014909",2023,4,"BPG",19
"490014909",2023,4,"SLE",13
"490014909",2023,5,"BPG",24
"490014909",2023,5,"SLE",16
"490014909",2023,6,"BPG",17
"490014909",2023,6,"SLE",19
"490014909",2023,7,"BPG",20
"490014909",2023,7,"SLE",3
"490014909",2023,8,"BPG",15
"490014909",2023,8,"SLE",5
"490014909",2023,9,"BPG",26
"490014909",2023,9,"SLE",9
"490014909",2023,10,"BPG",28
"490014909",2023,10,"SLE",4
"490014909",2023,11,"BPG",26
"490014909",2023,11,"SLE",6
"490014909",2023,12,"BPG",20
"490014909",2023,12,"SLE",12
"490014909",2024,1,"BPG",21
"490014909",2024,1,"SLE",9
"490014909",2024,2,"BPG",15
"490014909",2024,2,"SLE",19
"490014909",2024,3,"BPG",30
"490014909",2024,3,"SLE",6
"490014909",2024,4,"BPG",29
"490014909",2024,4,"SLE",12
"490014909",2024,5,"BPG",25
"490014909",2024,5,"SLE",16
"490014909",2024,6,"BPG",27
"490014909",2024,6,"SLE",18
"490014909",2024,7,"BPG",11
"490014909",2024,7,"SLE",11
"490014909",2024,8,"BPG",13
"490014909",2024,8,"SLE",6
"490014909",2024,9,"BPG",24
"490014909",2024,9,"SLE",11
"490014909",2024,10,"BPG",16
"490014909",2024,10,"SLE",17
"490014909",2024,11,"BPG",28
"490014909",2024,11,"SLE",17
"490014909",2024,12,"BPG",15
"490014909",2024,12,"SLE",9
"490014909",2025,1,"BPG",36
"490014909",2025,1,"SLE",9
"490014909",2025,2,"BPG",25
"490014909",2025,2,"SLE",9
"490014909",2025,3,"BPG",20
"490014909",2025,3,"SLE",10
"490014909",2025,4,"BPG",18
"490014909",2025,4,"SLE",13
"490014909",2025,5,"BPG",1
"500000146",2023,4,"BPG",1
"500000146",2023,4,"SLE",2
"500000146",2023,5,"BPG",2
"500000146",2023,5,"SLE",4
"500000146",2023,6,"BPG",1
"500000146",2023,6,"SLE",1
"500000146",2023,9,"BPG",1
"500000146",2023,9,"SLE",3
"500000146",2023,11,"BPG",2
"500000146",2023,11,"SLE",4
"500000146",2023,12,"BPG",1
"500000146",2023,12,"SLE",1
"500000146",2024,1,"BPG",1
"500000146",2024,1,"SLE",1
"500000146",2024,2,"BPG",1
"500000146",2024,2,"SLE",6
"500000146",2024,3,"BPG",3
"500000146",2024,3,"SLE",4
"500000146",2024,4,"BPG",1
"500000146",2024,4,"SLE",5
"500000146",2024,5,"BPG",1
"500000146",2024,5,"SLE",2
"500000146",2024,6,"BPG",2
"500000146",2024,6,"SLE",2
"500000146",2024,7,"BPG",2
"500000146",2024,7,"SLE",3
"500000146",2024,8,"SLE",2
"500000146",2024,9,"BPG",1
"500000146",2024,9,"SLE",6
"500000146",2024,10,"BPG",3
"500000146",2024,10,"SLE",2
"500000146",2024,11,"BPG",2
"500000146",2024,11,"SLE",4
"500000146",2024,12,"BPG",1
"500000146",2024,12,"SLE",1
"500000146",2025,1,"BPG",3
"500000146",2025,1,"SLE",4
"500000146",2025,2,"BPG",3
"500000146",2025,2,"SLE",2
"500000146",2025,3,"BPG",3
"500000146",2025,3,"SLE",6
"500000146",2025,4,"BPG",6
"500000146",2025,4,"SLE",2
"500000146",2025,5,"BPG",2
"500000146",2025,5,"SLE",2
"500000146",2025,6,"BPG",5
"500000146",2025,6,"SLE",5
"500000187",2021,1,"BPG",4
"500000187",2021,1,"SLE",4
"500000187",2021,2,"BPG",4
"500000187",2021,2,"SLE",3
"500000187",2021,3,"BPG",2
"500000187",2021,3,"SLE",2
"500000187",2021,4,"BPG",3
"500000187",2021,4,"SLE",6
"500000187",2021,5,"BPG",1
"500000187",2021,5,"SLE",4
"500000187",2021,6,"BPG",1
"500000187",2021,6,"SLE",1
"500000187",2021,9,"BPG",2
"500000187",2021,9,"SLE",5
"500000187",2021,10,"BPG",3
"500000187",2021,11,"BPG",2
"500000187",2021,11,"SLE",2
"500000187",2022,1,"BPG",1
"500000187",2022,1,"SLE",2
"500000187",2022,2,"SLE",2
"500000187",2022,3,"BPG",3
"500000187",2022,3,"SLE",5
"500000187",2022,4,"SLE",4
"500000187",2022,5,"BPG",3
"500000187",2022,5,"SLE",1
"500000187",2022,6,"BPG",1
"500000187",2022,6,"SLE",2
"500000187",2022,9,"BPG",5
"500000187",2022,9,"SLE",3
"500000187",2022,10,"BPG",4
"500000187",2022,10,"SLE",1
"500000187",2022,11,"SLE",5
"500000187",2023,1,"BPG",7
"500000187",2023,1,"SLE",1
"500000187",2023,2,"SLE",2
"500000187",2023,3,"BPG",1
"500000187",2023,4,"SLE",1
"500000187",2023,5,"BPG",3
"500000187",2023,5,"SLE",3
"500000187",2023,6,"SLE",5
"500000187",2023,7,"BPG",1
"500000187",2023,7,"SLE",1
"500000187",2023,9,"BPG",5
"500000187",2023,9,"SLE",2
"500000187",2023,10,"BPG",3
"500000187",2023,10,"SLE",2
"500000187",2023,11,"BPG",4
"500000187",2023,11,"SLE",5
"500000187",2023,12,"BPG",1
"500000187",2023,12,"SLE",3
"500000187",2024,1,"BPG",1
"500000187",2024,2,"SLE",1
"500000187",2024,3,"BPG",2
"500000187",2024,3,"SLE",2
"500000187",2024,5,"BPG",1
"500000187",2024,5,"SLE",1
"500000187",2024,6,"SLE",1
"500000187",2024,9,"BPG",2
"500000187",2024,9,"SLE",6
"500000187",2024,10,"SLE",4
"500000187",2024,11,"SLE",4
"500000187",2024,12,"BPG",1
"500000187",2024,12,"SLE",2
"500000187",2025,1,"BPG",1
"500000187",2025,1,"SLE",2
"500000187",2025,3,"BPG",1
"500000187",2025,3,"SLE",1
"500000187",2025,4,"SLE",4
"500000187",2025,6,"BPG",2
"500000187",2025,6,"SLE",3
"500000203",2021,1,"BPG",4
"500000203",2021,2,"BPG",1
"500000203",2021,2,"SLE",1
"500000203",2021,3,"BPG",6
"500000203",2021,3,"SLE",1
"500000203",2021,4,"BPG",4
"500000203",2021,5,"BPG",1
"500000203",2021,6,"BPG",2
"500000203",2021,6,"SLE",1
"500000203",2021,7,"BPG",3
"500000203",2021,8,"BPG",1
"500000203",2021,9,"BPG",2
"500000203",2021,10,"BPG",4
"500000203",2021,11,"BPG",5
"500000203",2021,11,"SLE",1
"500000203",2021,12,"BPG",2
"500000203",2022,1,"BPG",4
"500000203",2022,2,"BPG",3
"500000203",2022,3,"BPG",3
"500000203",2022,4,"BPG",7
"500000203",2022,4,"SLE",1
"500000203",2022,5,"BPG",3
"500000203",2022,6,"BPG",2
"500000203",2022,7,"BPG",2
"500000203",2022,9,"BPG",5
"500000203",2022,9,"SLE",2
"500000203",2022,10,"BPG",3
"500000203",2022,11,"BPG",1
"500000203",2022,12,"BPG",4
"500000203",2023,1,"BPG",2
"500000203",2023,1,"SLE",3
"500000203",2023,2,"BPG",10
"500000203",2023,2,"SLE",2
"500000203",2023,3,"BPG",4
"500000203",2023,4,"BPG",3
"500000203",2023,4,"SLE",1
"500000203",2023,5,"BPG",4
"500000203",2023,6,"BPG",5
"500000203",2023,7,"BPG",4
"500000203",2023,7,"SLE",1
"500000203",2023,9,"BPG",3
"500000203",2023,9,"SLE",1
"500000203",2023,10,"BPG",5
"500000203",2023,11,"BPG",5
"500000203",2023,12,"BPG",2
"500000203",2024,1,"BPG",3
"500000203",2024,2,"BPG",5
"500000203",2024,3,"BPG",5
"500000203",2024,3,"SLE",1
"500000203",2024,4,"BPG",5
"500000203",2024,5,"BPG",1
"500000203",2024,6,"BPG",7
"500000450",2021,1,"BPG",3
"500000450",2021,1,"SLE",3
"500000450",2021,2,"BPG",5
"500000450",2021,2,"SLE",2
"500000450",2021,3,"BPG",1
"500000450",2021,3,"SLE",1
"500000450",2021,4,"SLE",2
"500000450",2021,5,"BPG",5
"500000450",2021,5,"SLE",2
"500000450",2021,6,"BPG",7
"500000450",2021,6,"SLE",2
"500000450",2021,7,"BPG",5
"500000450",2021,7,"SLE",3
"500000450",2021,8,"BPG",1
"500000450",2021,8,"SLE",4
"500000450",2021,9,"BPG",4
"500000450",2021,9,"SLE",1
"500000450",2021,10,"BPG",1
"500000450",2021,10,"SLE",3
"500000450",2021,11,"BPG",3
"500000450",2021,11,"SLE",3
"500000450",2021,12,"BPG",6
"500000450",2022,1,"BPG",1
"500000450",2022,1,"SLE",3
"500000450",2022,2,"BPG",3
"500000450",2022,2,"SLE",2
"500000450",2022,3,"BPG",4
"500000450",2022,3,"SLE",5
"500000450",2022,4,"BPG",2
"500000450",2022,4,"SLE",4
"500000450",2022,5,"BPG",2
"500000450",2022,5,"SLE",2
"500000450",2022,6,"BPG",4
"500000450",2022,6,"SLE",4
"500000450",2022,7,"BPG",1
"500000450",2022,7,"SLE",3
"500000450",2022,8,"BPG",5
"500000450",2022,9,"BPG",2
"500000450",2022,9,"SLE",4
"500000450",2022,10,"BPG",5
"500000450",2022,10,"SLE",1
"500000450",2022,11,"BPG",4
"500000450",2022,11,"SLE",2
"500000450",2022,12,"BPG",2
"500000450",2022,12,"SLE",1
"500000450",2023,1,"SLE",1
"500000450",2023,2,"BPG",3
"500000450",2023,2,"SLE",6
"500000450",2023,3,"BPG",1
"500000450",2023,3,"SLE",3
"500000450",2023,4,"SLE",2
"500000450",2023,5,"BPG",3
"500000450",2023,5,"SLE",4
"500000450",2023,6,"BPG",6
"500000450",2023,6,"SLE",3
"500000450",2023,7,"SLE",1
"500000450",2023,8,"BPG",3
"500000450",2023,8,"SLE",2
"500000450",2023,9,"SLE",3
"500000450",2023,10,"SLE",4
"500000450",2023,11,"BPG",1
"500000450",2023,11,"SLE",2
"500000450",2023,12,"BPG",2
"500000450",2023,12,"SLE",3
"500000450",2024,1,"BPG",2
"500000450",2024,1,"SLE",6
"500000450",2024,2,"BPG",4
"500000450",2024,2,"SLE",1
"500000450",2024,3,"BPG",4
"500000450",2024,3,"SLE",1
"500000450",2024,4,"BPG",3
"500000450",2024,4,"SLE",3
"500000450",2024,5,"BPG",2
"500000450",2024,5,"SLE",1
"500000450",2024,6,"BPG",3
"500000450",2024,6,"SLE",5
"500000450",2024,7,"BPG",1
"500000450",2024,7,"SLE",2
"500000450",2024,8,"BPG",2
"500000450",2024,8,"SLE",3
"500000450",2024,9,"BPG",1
"500000450",2024,9,"SLE",2
"500000450",2024,10,"BPG",3
"500000450",2024,10,"SLE",3
"500000450",2024,11,"BPG",2
"500000450",2024,11,"SLE",1
"500000450",2024,12,"BPG",2
"500000450",2024,12,"SLE",1
"500000450",2025,1,"BPG",1
"500000450",2025,1,"SLE",5
"500000450",2025,2,"BPG",1
"500000450",2025,2,"SLE",1
"500000450",2025,3,"BPG",4
"500000450",2025,3,"SLE",3
"500000450",2025,4,"BPG",3
"500000450",2025,4,"SLE",2
"500000450",2025,5,"BPG",3
"500000450",2025,5,"SLE",1
"500000450",2025,6,"BPG",4
"500000450",2025,6,"SLE",4
"500002357",2021,1,"SLE",3
"500002357",2021,3,"SLE",2
"500002357",2021,4,"SLE",2
"500002357",2021,5,"SLE",1
"500002357",2021,6,"SLE",5
"500002357",2021,8,"SLE",5
"500002357",2021,9,"SLE",4
"500002357",2021,10,"SLE",3
"500002357",2021,11,"SLE",2
"500002357",2021,12,"SLE",3
"500002357",2022,1,"SLE",6
"500002357",2022,2,"SLE",2
"500002357",2022,3,"SLE",5
"500002357",2022,4,"SLE",2
"500002357",2022,5,"SLE",4
"500002357",2022,6,"SLE",7
"500002357",2022,7,"SLE",1
"500002357",2022,8,"SLE",4
"500002357",2022,9,"SLE",3
"500002357",2022,10,"SLE",6
"500002357",2022,11,"SLE",5
"500002357",2022,12,"SLE",5
"500002357",2023,1,"SLE",7
"500002357",2023,2,"SLE",3
"500002357",2023,3,"SLE",5
"500002357",2023,4,"SLE",2
"500002357",2023,5,"SLE",3
"500002357",2023,6,"SLE",6
"500002357",2023,7,"SLE",3
"500002357",2023,8,"SLE",5
"500002357",2023,9,"SLE",3
"500002357",2023,10,"SLE",3
"500002357",2023,11,"BPG",1
"500002357",2023,11,"SLE",8
"500002357",2023,12,"SLE",3
"500002357",2024,1,"SLE",4
"500002357",2024,2,"BPG",2
"500002357",2024,2,"SLE",5
"500002357",2024,3,"SLE",5
"500002357",2024,4,"SLE",3
"500002357",2024,5,"SLE",4
"500002357",2024,6,"SLE",6
"500002357",2024,8,"SLE",6
"500002357",2024,9,"BPG",1
"500002357",2024,9,"SLE",4
"500002357",2024,10,"SLE",7
"500002357",2024,11,"SLE",5
"500002357",2024,12,"SLE",2
"500002357",2025,1,"SLE",6
"500002357",2025,2,"SLE",8
"500002357",2025,3,"SLE",6
"500002357",2025,4,"SLE",5
"500002357",2025,5,"SLE",5
"500002357",2025,6,"SLE",3
"510002447",2021,1,"BPG",4
"510002447",2021,1,"SLE",2
"510002447",2021,2,"BPG",2
"510002447",2021,2,"SLE",1
"510002447",2021,3,"BPG",6
"510002447",2021,3,"SLE",2
"510002447",2021,6,"BPG",1
"510002447",2021,6,"SLE",1
"510002447",2021,7,"BPG",1
"510002447",2021,7,"SLE",4
"510002447",2021,9,"BPG",8
"510002447",2021,9,"SLE",3
"510002447",2021,10,"BPG",2
"510002447",2021,10,"SLE",3
"510002447",2021,11,"BPG",4
"510002447",2021,11,"SLE",2
"510002447",2021,12,"BPG",1
"510002447",2021,12,"SLE",1
"510002447",2022,1,"BPG",3
"510002447",2022,1,"SLE",5
"510002447",2022,2,"BPG",5
"510002447",2022,2,"SLE",2
"510002447",2022,3,"BPG",4
"510002447",2022,3,"SLE",5
"510002447",2022,4,"BPG",1
"510002447",2022,4,"SLE",1
"510002447",2022,6,"SLE",4
"510002447",2022,7,"BPG",3
"510002447",2022,7,"SLE",2
"510002447",2022,8,"SLE",6
"510002447",2022,9,"BPG",2
"510002447",2022,9,"SLE",5
"510002447",2022,10,"BPG",7
"510002447",2022,11,"BPG",7
"510002447",2022,11,"SLE",1
"510002447",2022,12,"BPG",4
"510002447",2022,12,"SLE",2
"510002447",2023,1,"BPG",10
"510002447",2023,1,"SLE",4
"510002447",2023,2,"BPG",2
"510002447",2023,2,"SLE",1
"510002447",2023,3,"BPG",8
"510002447",2023,3,"SLE",3
"510002447",2023,4,"BPG",4
"510002447",2023,4,"SLE",2
"510002447",2023,5,"BPG",6
"510002447",2023,5,"SLE",4
"510002447",2023,6,"BPG",4
"510002447",2023,6,"SLE",5
"510002447",2023,7,"BPG",3
"510002447",2023,7,"SLE",2
"510002447",2023,8,"BPG",3
"510002447",2023,9,"BPG",5
"510002447",2023,9,"SLE",3
"510002447",2023,10,"BPG",7
"510002447",2023,10,"SLE",1
"510002447",2023,11,"BPG",7
"510002447",2023,11,"SLE",4
"510002447",2023,12,"BPG",11
"510002447",2023,12,"SLE",1
"510002447",2024,1,"BPG",7
"510002447",2024,1,"SLE",3
"510002447",2024,2,"BPG",4
"510002447",2024,2,"SLE",5
"510002447",2024,3,"BPG",2
"510002447",2024,3,"SLE",6
"510002447",2024,4,"BPG",8
"510002447",2024,4,"SLE",2
"510002447",2024,5,"BPG",6
"510002447",2024,6,"BPG",1
"510002447",2024,6,"SLE",4
"510002447",2024,7,"BPG",9
"510002447",2024,7,"SLE",4
"510002447",2024,8,"BPG",6
"510002447",2024,8,"SLE",2
"510002447",2024,9,"BPG",1
"510002447",2024,10,"BPG",5
"510002447",2024,10,"SLE",4
"510002447",2024,11,"BPG",5
"510002447",2024,11,"SLE",1
"510002447",2024,12,"BPG",2
"510002447",2024,12,"SLE",5
"510002447",2025,1,"BPG",9
"510002447",2025,1,"SLE",2
"510002447",2025,2,"BPG",4
"510002447",2025,2,"SLE",4
"510002447",2025,3,"BPG",5
"510002447",2025,3,"SLE",6
"510002447",2025,4,"BPG",2
"510002447",2025,4,"SLE",5
"510002447",2025,5,"BPG",2
"510002447",2025,5,"SLE",1
"510002447",2025,6,"BPG",1
"510002447",2025,6,"SLE",3
"510024979",2021,1,"BPG",5
"510024979",2021,1,"SLE",14
"510024979",2021,2,"BPG",3
"510024979",2021,2,"SLE",16
"510024979",2021,3,"BPG",5
"510024979",2021,3,"SLE",15
"510024979",2021,4,"BPG",5
"510024979",2021,4,"SLE",15
"510024979",2021,5,"BPG",8
"510024979",2021,5,"SLE",10
"510024979",2021,6,"BPG",7
"510024979",2021,6,"SLE",13
"510024979",2021,7,"BPG",6
"510024979",2021,7,"SLE",9
"510024979",2021,8,"BPG",4
"510024979",2021,8,"SLE",11
"510024979",2021,9,"BPG",5
"510024979",2021,9,"SLE",8
"510024979",2021,10,"BPG",4
"510024979",2021,10,"SLE",16
"510024979",2021,11,"BPG",6
"510024979",2021,11,"SLE",12
"510024979",2021,12,"BPG",2
"510024979",2021,12,"SLE",3
"510024979",2022,1,"BPG",7
"510024979",2022,1,"SLE",10
"510024979",2022,2,"BPG",5
"510024979",2022,2,"SLE",14
"510024979",2022,3,"BPG",5
"510024979",2022,3,"SLE",13
"510024979",2022,4,"BPG",3
"510024979",2022,4,"SLE",5
"510024979",2022,5,"BPG",7
"510024979",2022,5,"SLE",15
"510024979",2022,6,"BPG",1
"510024979",2022,6,"SLE",19
"510024979",2022,7,"BPG",8
"510024979",2022,7,"SLE",21
"510024979",2022,8,"BPG",1
"510024979",2022,8,"SLE",13
"510024979",2022,9,"BPG",4
"510024979",2022,9,"SLE",15
"510024979",2022,10,"BPG",5
"510024979",2022,10,"SLE",11
"510024979",2022,11,"BPG",6
"510024979",2022,11,"SLE",11
"510024979",2022,12,"BPG",4
"510024979",2022,12,"SLE",8
"510024979",2023,1,"BPG",5
"510024979",2023,1,"SLE",18
"510024979",2023,2,"BPG",11
"510024979",2023,2,"SLE",16
"510024979",2023,3,"BPG",11
"510024979",2023,3,"SLE",15
"510024979",2023,4,"BPG",9
"510024979",2023,4,"SLE",6
"510024979",2023,5,"BPG",7
"510024979",2023,5,"SLE",5
"510024979",2023,6,"BPG",5
"510024979",2023,6,"SLE",5
"510024979",2023,7,"BPG",5
"510024979",2023,7,"SLE",11
"510024979",2023,8,"BPG",7
"510024979",2023,8,"SLE",18
"510024979",2023,9,"BPG",7
"510024979",2023,9,"SLE",11
"510024979",2023,10,"BPG",9
"510024979",2023,10,"SLE",15
"510024979",2023,11,"BPG",11
"510024979",2023,11,"SLE",11
"510024979",2023,12,"BPG",4
"510024979",2023,12,"SLE",3
"510024979",2024,1,"BPG",13
"510024979",2024,1,"SLE",6
"510024979",2024,2,"BPG",10
"510024979",2024,2,"SLE",8
"510024979",2024,3,"BPG",9
"510024979",2024,3,"SLE",7
"510024979",2024,4,"BPG",12
"510024979",2024,4,"SLE",5
"510024979",2024,5,"BPG",12
"510024979",2024,5,"SLE",4
"510024979",2024,6,"BPG",10
"510024979",2024,6,"SLE",8
"510024979",2024,7,"BPG",9
"510024979",2024,7,"SLE",2
"510024979",2024,8,"BPG",8
"510024979",2024,8,"SLE",10
"510024979",2024,9,"BPG",4
"510024979",2024,9,"SLE",7
"510024979",2024,10,"BPG",5
"510024979",2024,10,"SLE",9
"510024979",2024,11,"BPG",9
"510024979",2024,11,"SLE",9
"510024979",2024,12,"BPG",2
"510024979",2024,12,"SLE",2
"510024979",2025,1,"BPG",9
"510024979",2025,1,"SLE",9
"510024979",2025,2,"BPG",7
"510024979",2025,2,"SLE",6
"510024979",2025,3,"BPG",13
"510024979",2025,3,"SLE",12
"510024979",2025,4,"BPG",11
"510024979",2025,4,"SLE",8
"510024979",2025,5,"BPG",14
"510024979",2025,5,"SLE",10
"510024979",2025,6,"BPG",11
"510024979",2025,6,"SLE",8
"540000478",2021,1,"BPG",5
"540000478",2021,1,"SLE",1
"540000478",2021,2,"BPG",8
"540000478",2021,3,"BPG",2
"540000478",2021,4,"BPG",3
"540000478",2021,5,"BPG",3
"540000478",2021,6,"BPG",9
"540000478",2021,6,"SLE",1
"540000478",2021,7,"BPG",6
"540000478",2021,8,"BPG",2
"540000478",2021,9,"BPG",1
"540000478",2021,10,"BPG",7
"540000478",2021,11,"BPG",3
"540000478",2021,12,"BPG",3
"540000478",2022,1,"BPG",1
"540000478",2022,1,"SLE",2
"540000478",2022,2,"BPG",5
"540000478",2022,2,"SLE",2
"540000478",2022,3,"BPG",2
"540000478",2022,4,"BPG",5
"540000478",2022,4,"SLE",2
"540000478",2022,5,"BPG",6
"540000478",2022,6,"BPG",8
"540000478",2022,6,"SLE",3
"540000478",2022,7,"BPG",1
"540000478",2022,7,"SLE",1
"540000478",2022,8,"BPG",6
"540000478",2022,9,"BPG",6
"540000478",2022,10,"BPG",8
"540000478",2022,10,"SLE",1
"540000478",2022,11,"BPG",4
"540000478",2022,12,"BPG",2
"540000478",2023,1,"BPG",4
"540000478",2023,1,"SLE",2
"540000478",2023,2,"BPG",5
"540000478",2023,2,"SLE",1
"540000478",2023,3,"BPG",6
"540000478",2023,3,"SLE",1
"540000478",2023,4,"BPG",2
"540000478",2023,5,"BPG",4
"540000478",2023,5,"SLE",1
"540000478",2023,6,"BPG",7
"540000478",2023,6,"SLE",2
"540000478",2023,7,"BPG",3
"540000478",2023,8,"BPG",2
"540000478",2023,8,"SLE",2
"540000478",2023,9,"BPG",5
"540000478",2023,10,"BPG",3
"540000478",2023,10,"SLE",3
"540000478",2023,11,"BPG",2
"540000478",2023,11,"SLE",2
"540000478",2023,12,"BPG",5
"540000478",2024,1,"BPG",4
"540000478",2024,1,"SLE",1
"540000478",2024,2,"BPG",5
"540000478",2024,2,"SLE",3
"540000478",2024,3,"BPG",4
"540000478",2024,3,"SLE",2
"540000478",2024,4,"BPG",5
"540000478",2024,5,"BPG",3
"540000478",2024,5,"SLE",1
"540000478",2024,6,"BPG",5
"540000478",2024,6,"SLE",1
"540000478",2024,7,"BPG",7
"540000478",2024,7,"SLE",1
"540000478",2024,8,"SLE",1
"540000478",2024,9,"BPG",7
"540000478",2024,9,"SLE",3
"540000478",2024,10,"BPG",5
"540000478",2024,10,"SLE",2
"540000478",2024,11,"BPG",5
"540000478",2024,11,"SLE",3
"540000478",2024,12,"SLE",1
"540000478",2025,1,"BPG",10
"540000478",2025,1,"SLE",4
"540000478",2025,2,"BPG",8
"540000478",2025,2,"SLE",3
"540000478",2025,3,"BPG",7
"540000478",2025,3,"SLE",5
"540000478",2025,4,"BPG",5
"540000478",2025,4,"SLE",2
"540000478",2025,5,"BPG",4
"540000478",2025,5,"SLE",1
"540000486",2021,1,"BPG",16
"540000486",2021,1,"SLE",2
"540000486",2021,2,"BPG",8
"540000486",2021,2,"SLE",2
"540000486",2021,3,"BPG",29
"540000486",2021,3,"SLE",5
"540000486",2021,4,"BPG",21
"540000486",2021,4,"SLE",2
"540000486",2021,5,"BPG",11
"540000486",2021,5,"SLE",2
"540000486",2021,6,"BPG",18
"540000486",2021,6,"SLE",5
"540000486",2021,7,"BPG",18
"540000486",2021,7,"SLE",2
"540000486",2021,8,"BPG",5
"540000486",2021,8,"SLE",2
"540000486",2021,9,"BPG",25
"540000486",2021,9,"SLE",1
"540000486",2021,10,"BPG",13
"540000486",2021,10,"SLE",3
"540000486",2021,11,"BPG",13
"540000486",2021,12,"BPG",4
"540000486",2021,12,"SLE",3
"540000486",2022,1,"BPG",10
"540000486",2022,1,"SLE",4
"540000486",2022,2,"BPG",15
"540000486",2022,2,"SLE",2
"540000486",2022,3,"BPG",20
"540000486",2022,3,"SLE",3
"540000486",2022,4,"BPG",9
"540000486",2022,5,"BPG",21
"540000486",2022,6,"BPG",13
"540000486",2022,6,"SLE",5
"540000486",2022,7,"BPG",12
"540000486",2022,7,"SLE",3
"540000486",2022,8,"BPG",6
"540000486",2022,8,"SLE",4
"540000486",2022,9,"BPG",11
"540000486",2022,9,"SLE",2
"540001096",2021,1,"BPG",1
"540001096",2021,1,"SLE",3
"540001096",2021,2,"BPG",2
"540001096",2021,2,"SLE",2
"540001096",2021,3,"BPG",1
"540001096",2021,3,"SLE",1
"540001096",2021,5,"BPG",1
"540001096",2021,5,"SLE",5
"540001096",2021,6,"BPG",2
"540001096",2021,6,"SLE",3
"540001096",2021,7,"BPG",2
"540001096",2021,9,"BPG",2
"540001096",2021,9,"SLE",3
"540001096",2021,10,"BPG",2
"540001096",2021,10,"SLE",4
"540001096",2021,11,"BPG",3
"540001096",2021,11,"SLE",7
"540001096",2021,12,"BPG",2
"540001096",2021,12,"SLE",3
"540001096",2022,1,"BPG",4
"540001096",2022,1,"SLE",3
"540001096",2022,2,"BPG",3
"540001096",2022,2,"SLE",2
"540001096",2022,3,"BPG",2
"540001096",2022,3,"SLE",1
"540001096",2022,4,"BPG",2
"540001096",2022,5,"BPG",4
"540001096",2022,5,"SLE",2
"540001096",2022,6,"BPG",1
"540001096",2022,6,"SLE",1
"540001096",2022,7,"BPG",1
"540001096",2022,8,"BPG",1
"540001096",2022,8,"SLE",2
"540001096",2022,9,"BPG",3
"540001096",2022,9,"SLE",2
"540001096",2022,10,"BPG",2
"540001096",2022,10,"SLE",3
"540001096",2022,11,"BPG",3
"540001096",2022,11,"SLE",4
"540001096",2022,12,"BPG",1
"540001096",2022,12,"SLE",3
"540001096",2023,1,"BPG",6
"540001096",2023,1,"SLE",3
"540001096",2023,2,"BPG",3
"540001096",2023,2,"SLE",2
"540001096",2023,3,"BPG",2
"540001096",2023,5,"BPG",2
"540001096",2023,5,"SLE",5
"540001096",2023,6,"BPG",2
"540001096",2023,6,"SLE",6
"540001096",2023,7,"BPG",2
"540001096",2023,7,"SLE",3
"540001096",2023,8,"BPG",2
"540001096",2023,9,"BPG",4
"540001096",2023,9,"SLE",4
"540001096",2023,10,"BPG",2
"540001096",2023,10,"SLE",2
"540001096",2023,11,"BPG",4
"540001096",2023,11,"SLE",3
"540001096",2023,12,"BPG",3
"540001096",2024,1,"BPG",3
"540001096",2024,1,"SLE",5
"540001096",2024,2,"BPG",4
"540001096",2024,2,"SLE",4
"540001096",2024,3,"BPG",2
"540001096",2024,3,"SLE",7
"540001096",2024,4,"BPG",3
"540001096",2024,4,"SLE",4
"540001096",2024,5,"BPG",1
"540001096",2024,5,"SLE",3
"540001096",2024,6,"BPG",4
"540001096",2024,6,"SLE",2
"540001096",2024,7,"BPG",2
"540001096",2024,7,"SLE",4
"540001096",2024,8,"BPG",1
"540001096",2024,8,"SLE",2
"540001096",2024,9,"BPG",4
"540001096",2024,9,"SLE",5
"540001096",2024,10,"BPG",3
"540001096",2024,10,"SLE",3
"540001096",2024,11,"BPG",3
"540001096",2024,11,"SLE",4
"540001096",2024,12,"BPG",2
"540001096",2024,12,"SLE",3
"540001096",2025,1,"SLE",7
"540001096",2025,2,"BPG",4
"540001096",2025,3,"BPG",4
"540001096",2025,3,"SLE",5
"540001096",2025,4,"BPG",2
"540001096",2025,4,"SLE",2
"540001096",2025,5,"BPG",4
"540001096",2025,5,"SLE",5
"540001096",2025,6,"BPG",3
"540001096",2025,6,"SLE",1
